vacc_date,received_at_least_one_dose,full_regimen,minimum_protection,received_one_dose_pcttakeup,full_regimen_pcttakeup,minimum_protection_pcttakeup
2022-02-01,5150074.0,4819966.0,3104442.0,86.51,80.97,52.15
2022-02-02,5150486.0,4820701.0,3105227.0,86.52,80.98,52.16
2022-02-03,5156445.0,4827782.0,3126410.0,86.62,81.1,52.52
2022-02-04,5159530.0,4836351.0,3153618.0,86.67,81.24,52.98
2022-02-05,5161772.0,4847014.0,3177460.0,86.71,81.42,53.38
2022-02-06,5164183.0,4855097.0,3195400.0,86.75,81.56,53.68
2022-02-07,5166959.0,4861589.0,3219080.0,86.8,81.67,54.08
2022-02-08,5169507.0,4867466.0,3242446.0,86.84,81.77,54.47
2022-02-09,5172059.0,4873717.0,3266980.0,86.88,81.87,54.88
2022-02-10,5175282.0,4881810.0,3293594.0,86.94,82.01,55.33
2022-02-11,5177021.0,4892375.0,3326673.0,86.97,82.18,55.88
2022-02-12,5178562.0,4904011.0,3357432.0,86.99,82.38,56.4
2022-02-13,5180206.0,4912693.0,3382870.0,87.02,82.53,56.83
2022-02-14,5183006.0,4917817.0,3406520.0,87.07,82.61,57.22
2022-02-15,5185040.0,4922211.0,3423143.0,87.1,82.69,57.5
2022-02-16,5187307.0,4926869.0,3439627.0,87.14,82.76,57.78
2022-02-17,5190252.0,4932515.0,3456286.0,87.19,82.86,58.06
2022-02-18,5192307.0,4941139.0,3480055.0,87.22,83.0,58.46
2022-02-19,5194362.0,4950545.0,3502446.0,87.26,83.16,58.84
2022-02-20,5196797.0,4956620.0,3517552.0,87.3,83.26,59.09
2022-02-21,5198769.0,4959991.0,3531243.0,87.33,83.32,59.32
2022-02-22,5200449.0,4962850.0,3542422.0,87.36,83.37,59.51
2022-02-23,5202190.0,4965485.0,3553899.0,87.39,83.41,59.7
2022-02-24,5204572.0,4970328.0,3566051.0,87.43,83.49,59.9
2022-02-25,5206412.0,4977547.0,3584181.0,87.46,83.61,60.21
2022-02-26,5209139.0,4985690.0,3601794.0,87.51,83.75,60.5
2022-02-27,5211204.0,4990801.0,3612416.0,87.54,83.84,60.68
2022-02-28,5212327.0,4994358.0,3624214.0,87.56,83.9,60.88
2022-03-01,5213223.0,4997208.0,3633494.0,87.57,83.94,61.04
2022-03-02,5213898.0,4999805.0,3641773.0,87.59,83.99,61.18
2022-03-03,5214815.0,5002962.0,3650922.0,87.6,84.04,61.33
2022-03-04,5215972.0,5006892.0,3663947.0,87.62,84.11,61.55
2022-03-05,5217612.0,5010986.0,3677211.0,87.65,84.18,61.77
2022-03-06,5218296.0,5013141.0,3685067.0,87.66,84.21,61.9
2022-03-07,5219018.0,5015811.0,3693618.0,87.67,84.26,62.05
2022-03-08,5219566.0,5018149.0,3700600.0,87.68,84.3,62.16
2022-03-09,5220122.0,5020381.0,3707861.0,87.69,84.33,62.29
2022-03-10,5221061.0,5023174.0,3715575.0,87.71,84.38,62.42
2022-03-11,5221955.0,5026958.0,3727536.0,87.72,84.44,62.62
2022-03-12,5223394.0,5031017.0,3739721.0,87.74,84.51,62.82
2022-03-13,5224468.0,5033692.0,3748464.0,87.76,84.56,62.97
2022-03-14,5225676.0,5036855.0,3757378.0,87.78,84.61,63.12
2022-03-15,5226591.0,5039446.0,3765254.0,87.8,84.65,63.25
2022-03-16,5227484.0,5041994.0,3773228.0,87.81,84.7,63.38
2022-03-17,5228400.0,5044908.0,3781081.0,87.83,84.75,63.52
2022-03-18,5229228.0,5048811.0,3790643.0,87.84,84.81,63.68
2022-03-19,5229922.0,5052824.0,3799152.0,87.85,84.88,63.82
2022-03-20,5230473.0,5055654.0,3805075.0,87.86,84.93,63.92
2022-03-21,5231327.0,5057945.0,3811244.0,87.88,84.97,64.02
2022-03-22,5232029.0,5059766.0,3816525.0,87.89,85.0,64.11
2022-03-23,5232532.0,5061662.0,3821911.0,87.9,85.03,64.2
2022-03-24,5233038.0,5063533.0,3827949.0,87.91,85.06,64.3
2022-03-25,5233693.0,5066259.0,3836977.0,87.92,85.1,64.45
2022-03-26,5234464.0,5069372.0,3846013.0,87.93,85.16,64.61
2022-03-27,5234910.0,5071211.0,3852815.0,87.94,85.19,64.72
2022-03-28,5235397.0,5073072.0,3859982.0,87.95,85.22,64.84
2022-03-29,5235775.0,5074697.0,3866147.0,87.95,85.25,64.94
2022-03-30,5236174.0,5076349.0,3872738.0,87.96,85.27,65.06
2022-03-31,5236576.0,5078236.0,3879509.0,87.97,85.31,65.17
2022-04-01,5237104.0,5080030.0,3887302.0,87.97,85.34,65.3
2022-04-02,5237651.0,5082227.0,3895357.0,87.98,85.37,65.44
2022-04-03,5237986.0,5083485.0,3901028.0,87.99,85.39,65.53
2022-04-04,5238373.0,5084988.0,3906914.0,88.0,85.42,65.63
2022-04-05,5238792.0,5086277.0,3911921.0,88.0,85.44,65.71
2022-04-06,5239182.0,5087609.0,3916861.0,88.01,85.46,65.8
2022-04-07,5239674.0,5089185.0,3922177.0,88.02,85.49,65.89
2022-04-08,5240237.0,5091110.0,3929768.0,88.03,85.52,66.01
2022-04-09,5241190.0,5093475.0,3937429.0,88.04,85.56,66.14
2022-04-10,5241619.0,5094872.0,3943092.0,88.05,85.59,66.24
2022-04-11,5241993.0,5096135.0,3948761.0,88.06,85.61,66.33
2022-04-12,5242335.0,5097475.0,3954112.0,88.06,85.63,66.42
2022-04-13,5242691.0,5098981.0,3959577.0,88.07,85.65,66.51
2022-04-14,5242936.0,5100062.0,3965054.0,88.07,85.67,66.61
2022-04-15,5243018.0,5100504.0,3965836.0,88.07,85.68,66.62
2022-04-16,5243723.0,5102485.0,3974549.0,88.09,85.71,66.77
2022-04-17,5244032.0,5103617.0,3979542.0,88.09,85.73,66.85
2022-04-18,5244369.0,5104891.0,3984883.0,88.1,85.75,66.94
2022-04-19,5244631.0,5106015.0,3989466.0,88.1,85.77,67.02
2022-04-20,5244993.0,5107157.0,3994050.0,88.11,85.79,67.09
2022-04-21,5245336.0,5108342.0,3998787.0,88.11,85.81,67.17
2022-04-22,5245922.0,5109945.0,4005225.0,88.12,85.84,67.28
2022-04-23,5246523.0,5111556.0,4011977.0,88.13,85.87,67.39
2022-04-24,5246874.0,5112565.0,4017324.0,88.14,85.88,67.48
2022-04-25,5247202.0,5113706.0,4022627.0,88.14,85.9,67.57
2022-04-26,5247473.0,5114703.0,4027125.0,88.15,85.92,67.65
2022-04-27,5247750.0,5115629.0,4031337.0,88.15,85.93,67.72
2022-04-28,5248101.0,5116667.0,4035799.0,88.16,85.95,67.79
2022-04-29,5248610.0,5118174.0,4043201.0,88.17,85.98,67.92
2022-04-30,5249177.0,5119921.0,4052510.0,88.18,86.01,68.08
2022-05-01,5249270.0,5120129.0,4053240.0,88.18,86.01,68.09
2022-05-02,5249555.0,5120758.0,4059509.0,88.18,86.02,68.19
2022-05-03,5249644.0,5121039.0,4059915.0,88.19,86.03,68.2
2022-05-04,5249877.0,5121780.0,4066330.0,88.19,86.04,68.31
2022-05-05,5250086.0,5122487.0,4071454.0,88.19,86.05,68.39
2022-05-06,5250384.0,5123235.0,4077587.0,88.2,86.06,68.5
2022-05-07,5250720.0,5124197.0,4083718.0,88.2,86.08,68.6
2022-05-08,5251039.0,5125214.0,4088018.0,88.21,86.1,68.67
2022-05-09,5251275.0,5125903.0,4093797.0,88.21,86.11,68.77
2022-05-10,5251563.0,5126641.0,4098654.0,88.22,86.12,68.85
2022-05-11,5251817.0,5127418.0,4103179.0,88.22,86.13,68.93
2022-05-12,5252098.0,5128193.0,4108098.0,88.23,86.15,69.01
2022-05-13,5252501.0,5129224.0,4115655.0,88.23,86.16,69.14
2022-05-14,5252840.0,5130107.0,4122580.0,88.24,86.18,69.25
2022-05-15,5252927.0,5130321.0,4123337.0,88.24,86.18,69.27
2022-05-16,5253341.0,5131263.0,4130123.0,88.25,86.2,69.38
2022-05-17,5253596.0,5132099.0,4136759.0,88.25,86.21,69.49
2022-05-18,5253897.0,5132991.0,4142273.0,88.26,86.23,69.58
2022-05-19,5254191.0,5133765.0,4147069.0,88.26,86.24,69.66
2022-05-20,5254556.0,5134716.0,4153429.0,88.27,86.25,69.77
2022-05-21,5254995.0,5135869.0,4161072.0,88.28,86.27,69.9
2022-05-22,5255284.0,5136524.0,4166083.0,88.28,86.29,69.98
2022-05-23,5255554.0,5137269.0,4170928.0,88.28,86.3,70.06
2022-05-24,5255862.0,5137987.0,4175965.0,88.29,86.31,70.15
2022-05-25,5256159.0,5138818.0,4180401.0,88.29,86.32,70.22
2022-05-26,5256489.0,5139581.0,4184889.0,88.3,86.34,70.3
2022-05-27,5256894.0,5140532.0,4191474.0,88.31,86.35,70.41
2022-05-28,5257371.0,5141547.0,4198804.0,88.32,86.37,70.53
2022-05-29,5257707.0,5142284.0,4204294.0,88.32,86.38,70.63
2022-05-30,5258118.0,5143196.0,4210541.0,88.33,86.4,70.73
2022-05-31,5258420.0,5143980.0,4216858.0,88.33,86.41,70.84
2022-06-01,5258753.0,5144700.0,4220244.0,88.34,86.42,70.89
2022-06-02,5259044.0,5145364.0,4223515.0,88.34,86.43,70.95
2022-06-03,5259332.0,5146096.0,4227515.0,88.35,86.45,71.02
2022-06-04,5259710.0,5147049.0,4232092.0,88.35,86.46,71.09
2022-06-05,5259988.0,5147696.0,4235189.0,88.36,86.47,71.14
2022-06-06,5260367.0,5148576.0,4239006.0,88.37,86.49,71.21
2022-06-07,5260635.0,5149375.0,4242137.0,88.37,86.5,71.26
2022-06-08,5260976.0,5150176.0,4245245.0,88.38,86.51,71.31
2022-06-09,5261276.0,5150924.0,4248117.0,88.38,86.53,71.36
2022-06-10,5261517.0,5151686.0,4251886.0,88.38,86.54,71.42
2022-06-11,5261753.0,5152446.0,4255841.0,88.39,86.55,71.49
2022-06-12,5262074.0,5153432.0,4258617.0,88.39,86.57,71.54
2022-06-13,5262386.0,5154282.0,4261760.0,88.4,86.58,71.59
2022-06-14,5262636.0,5154982.0,4264684.0,88.4,86.6,71.64
2022-06-15,5262966.0,5155831.0,4267274.0,88.41,86.61,71.68
2022-06-16,5263269.0,5156599.0,4269853.0,88.41,86.62,71.73
2022-06-17,5263552.0,5157391.0,4272926.0,88.42,86.64,71.78
2022-06-18,5263812.0,5158178.0,4275992.0,88.42,86.65,71.83
2022-06-19,5263996.0,5158790.0,4278034.0,88.43,86.66,71.86
2022-06-20,5264337.0,5159814.0,4280945.0,88.43,86.68,71.91
2022-06-21,5264612.0,5160637.0,4283905.0,88.44,86.69,71.96
2022-06-22,5264972.0,5161550.0,4286865.0,88.44,86.71,72.01
2022-06-23,5265343.0,5162447.0,4289687.0,88.45,86.72,72.06
2022-06-24,5265633.0,5163304.0,4293216.0,88.45,86.74,72.12
2022-06-25,5265924.0,5164280.0,4296753.0,88.46,86.75,72.18
2022-06-26,5266104.0,5164841.0,4298664.0,88.46,86.76,72.21
2022-06-27,5266329.0,5165572.0,4301496.0,88.47,86.77,72.26
2022-06-28,5266540.0,5166256.0,4304081.0,88.47,86.78,72.3
2022-06-29,5266889.0,5167128.0,4306957.0,88.48,86.8,72.35
2022-06-30,5267199.0,5168106.0,4310427.0,88.48,86.82,72.41
2022-07-01,5267420.0,5168696.0,4312912.0,88.48,86.83,72.45
2022-07-02,5267658.0,5169269.0,4315403.0,88.49,86.84,72.49
2022-07-03,5267787.0,5169630.0,4316368.0,88.49,86.84,72.51
2022-07-04,5268035.0,5170312.0,4318957.0,88.49,86.85,72.55
2022-07-05,5268224.0,5170894.0,4321112.0,88.5,86.86,72.59
2022-07-06,5268490.0,5171490.0,4323319.0,88.5,86.87,72.62
2022-07-07,5268747.0,5172097.0,4325561.0,88.51,86.88,72.66
2022-07-08,5269041.0,5172783.0,4328628.0,88.51,86.89,72.71
2022-07-09,5269244.0,5173290.0,4331410.0,88.51,86.9,72.76
2022-07-10,5269387.0,5173739.0,4332154.0,88.52,86.91,72.77
2022-07-11,5269473.0,5174062.0,4332798.0,88.52,86.92,72.78
2022-07-12,5269658.0,5174615.0,4335303.0,88.52,86.93,72.83
2022-07-13,5269879.0,5175268.0,4337580.0,88.53,86.94,72.86
2022-07-14,5270155.0,5175947.0,4339861.0,88.53,86.95,72.9
2022-07-15,5270402.0,5176669.0,4342862.0,88.53,86.96,72.95
2022-07-16,5270594.0,5177275.0,4345892.0,88.54,86.97,73.0
2022-07-17,5270727.0,5177609.0,4347095.0,88.54,86.98,73.02
2022-07-18,5270959.0,5178278.0,4349823.0,88.54,86.99,73.07
2022-07-19,5271256.0,5179129.0,4352296.0,88.55,87.0,73.11
2022-07-20,5271549.0,5179941.0,4354463.0,88.55,87.01,73.15
2022-07-21,5271839.0,5180704.0,4356660.0,88.56,87.03,73.18
2022-07-22,5272111.0,5181386.0,4359357.0,88.56,87.04,73.23
2022-07-23,5272348.0,5182013.0,4361974.0,88.57,87.05,73.27
2022-07-24,5272511.0,5182435.0,4363558.0,88.57,87.06,73.3
2022-07-25,5272802.0,5183162.0,4366024.0,88.57,87.07,73.34
2022-07-26,5273025.0,5183788.0,4368234.0,88.58,87.08,73.38
2022-07-27,5273305.0,5184422.0,4370367.0,88.58,87.09,73.42
2022-07-28,5273579.0,5185021.0,4372431.0,88.59,87.1,73.45
2022-07-29,5273785.0,5185642.0,4374939.0,88.59,87.11,73.49
2022-07-30,5273987.0,5186148.0,4377273.0,88.59,87.12,73.53
2022-07-31,5274086.0,5186390.0,4378113.0,88.6,87.12,73.55
2022-08-01,5274350.0,5186946.0,4380401.0,88.6,87.13,73.58
2022-08-02,5274576.0,5187471.0,4382374.0,88.6,87.14,73.62
2022-08-03,5274856.0,5187979.0,4384093.0,88.61,87.15,73.65
2022-08-04,5275114.0,5188512.0,4385950.0,88.61,87.16,73.68
2022-08-05,5275366.0,5189178.0,4388483.0,88.62,87.17,73.72
2022-08-06,5275579.0,5189710.0,4390856.0,88.62,87.18,73.76
2022-08-07,5275751.0,5190078.0,4392270.0,88.62,87.18,73.78
2022-08-08,5276010.0,5190642.0,4394573.0,88.63,87.19,73.82
2022-08-09,5276111.0,5190931.0,4395126.0,88.63,87.2,73.83
2022-08-10,5276396.0,5191574.0,4397384.0,88.63,87.21,73.87
2022-08-11,5276616.0,5192103.0,4399207.0,88.64,87.22,73.9
2022-08-12,5276824.0,5192609.0,4401379.0,88.64,87.23,73.94
2022-08-13,5276997.0,5193055.0,4403363.0,88.64,87.23,73.97
2022-08-14,5277086.0,5193298.0,4403995.0,88.65,87.24,73.98
2022-08-15,5277277.0,5193799.0,4405954.0,88.65,87.25,74.01
2022-08-16,5277467.0,5194330.0,4407761.0,88.65,87.26,74.04
2022-08-17,5277638.0,5194712.0,4409396.0,88.66,87.26,74.07
2022-08-18,5277777.0,5195140.0,4411065.0,88.66,87.27,74.1
2022-08-19,5277928.0,5195621.0,4413314.0,88.66,87.28,74.14
2022-08-20,5278117.0,5196108.0,4416195.0,88.66,87.29,74.18
2022-08-21,5278236.0,5196429.0,4417696.0,88.67,87.29,74.21
2022-08-22,5278425.0,5196917.0,4419934.0,88.67,87.3,74.25
2022-08-23,5278601.0,5197393.0,4421858.0,88.67,87.31,74.28
2022-08-24,5278776.0,5197852.0,4423520.0,88.67,87.32,74.31
2022-08-25,5278929.0,5198385.0,4425284.0,88.68,87.32,74.34
2022-08-26,5279102.0,5198901.0,4427545.0,88.68,87.33,74.38
2022-08-27,5279227.0,5199456.0,4430303.0,88.68,87.34,74.42
2022-08-28,5279311.0,5199760.0,4431224.0,88.68,87.35,74.44
2022-08-29,5279457.0,5200248.0,4433323.0,88.69,87.36,74.47
2022-08-30,5279568.0,5200694.0,4434915.0,88.69,87.36,74.5
2022-08-31,5279710.0,5201130.0,4436501.0,88.69,87.37,74.53
2022-09-01,5279945.0,5201641.0,4438369.0,88.69,87.38,74.56
2022-09-02,5280192.0,5202260.0,4440714.0,88.7,87.39,74.6
